Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Bangladesh,BGD,1990,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,61510
Bangladesh,BGD,1985,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,53725
Bangladesh,BGD,1980,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,46859
Bangladesh,BGD,1975,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,40997
Bangladesh,BGD,1970,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,36195
Bangladesh,BGD,2010,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,50848
Bangladesh,BGD,2005,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,44776
Bangladesh,BGD,2000,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,39278
Bangladesh,BGD,1995,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,34109
Bangladesh,BGD,1990,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,29770
Bangladesh,BGD,1985,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,25921
Bangladesh,BGD,1980,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,22489
Bangladesh,BGD,1975,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,19561
Bangladesh,BGD,1970,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,17164
Bangladesh,BGD,2010,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,14705
Bangladesh,BGD,2005,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,13839
Bangladesh,BGD,2000,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,12095
Bangladesh,BGD,1995,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,11014
Bangladesh,BGD,1990,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,9936
Bangladesh,BGD,1985,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,8814
Bangladesh,BGD,1980,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,7557
Bangladesh,BGD,1975,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,6543
Bangladesh,BGD,1970,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,5053
Bangladesh,BGD,2010,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,7175
Bangladesh,BGD,2005,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,6734
Bangladesh,BGD,2000,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,5872
Bangladesh,BGD,1995,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,5326
Bangladesh,BGD,1990,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,4806
Bangladesh,BGD,1985,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,4246
Bangladesh,BGD,1980,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,3624
Bangladesh,BGD,1975,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,3125
Bangladesh,BGD,1970,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,2500
Bangladesh,BGD,2010,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,13616
Bangladesh,BGD,2005,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,11855
Bangladesh,BGD,2000,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,10766
Bangladesh,BGD,1995,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,9672
Bangladesh,BGD,1990,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,8560
Bangladesh,BGD,1985,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,7314
Bangladesh,BGD,1980,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,6311
Bangladesh,BGD,1975,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,4864
Bangladesh,BGD,1970,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,4434
Bangladesh,BGD,2010,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,6646
Bangladesh,BGD,2005,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,5775
Bangladesh,BGD,2000,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,5221
Bangladesh,BGD,1995,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,4687
Bangladesh,BGD,1990,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,4123
Bangladesh,BGD,1985,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,3507
Bangladesh,BGD,1980,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,3012
Bangladesh,BGD,1975,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,2404
Bangladesh,BGD,1970,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,2199
Bangladesh,BGD,2010,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,72630
Bangladesh,BGD,2005,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,62769
Bangladesh,BGD,2000,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,54386
Bangladesh,BGD,1995,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,46854
Bangladesh,BGD,1990,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,40320
Bangladesh,BGD,1985,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,34737
Bangladesh,BGD,1980,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,30251
Bangladesh,BGD,1975,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,26670
Bangladesh,BGD,1970,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,24392
Bangladesh,BGD,2010,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,35728
Bangladesh,BGD,2005,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,30791
Bangladesh,BGD,2000,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,26582
Bangladesh,BGD,1995,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,22816
Bangladesh,BGD,1990,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,19528
Bangladesh,BGD,1985,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,16751
Bangladesh,BGD,1980,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,14502
Bangladesh,BGD,1975,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,12699
Bangladesh,BGD,1970,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,11433
Bangladesh,BGD,2010,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,11650
Bangladesh,BGD,2005,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,10538
Bangladesh,BGD,2000,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,9437
Bangladesh,BGD,1995,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,8312
Bangladesh,BGD,1990,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,7082
Bangladesh,BGD,1985,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,6087
Bangladesh,BGD,1980,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,4671
Bangladesh,BGD,1975,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,4250
Bangladesh,BGD,1970,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,3827
Bangladesh,BGD,2010,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,5689
Bangladesh,BGD,2005,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,5125
Bangladesh,BGD,2000,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,4583
Bangladesh,BGD,1995,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,4008
Bangladesh,BGD,1990,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,3394
Bangladesh,BGD,1985,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,2904
Bangladesh,BGD,1980,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,2306
Bangladesh,BGD,1975,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,2103
Bangladesh,BGD,1970,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,1875
Bangladesh,BGD,2010,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,10339
Bangladesh,BGD,2005,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,9220
Bangladesh,BGD,2000,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,8090
Bangladesh,BGD,1995,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,6855
Bangladesh,BGD,1990,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,5870
Bangladesh,BGD,1985,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,4483
Bangladesh,BGD,1980,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,4059
Bangladesh,BGD,1975,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,3646
Bangladesh,BGD,1970,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,3319
Bangladesh,BGD,2010,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,5038
Bangladesh,BGD,2005,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,4488
Bangladesh,BGD,2000,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,3909
Bangladesh,BGD,1995,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,3289
Bangladesh,BGD,1990,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,2799
Bangladesh,BGD,1985,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,2213
Bangladesh,BGD,1980,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,2008
Bangladesh,BGD,1975,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,1784
Bangladesh,BGD,1970,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,1570
Bangladesh,BGD,2010,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,9012
Bangladesh,BGD,2005,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,7874
Bangladesh,BGD,2000,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,6642
Bangladesh,BGD,1995,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,5653
Bangladesh,BGD,1990,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,4296
Bangladesh,BGD,1985,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,3870
Bangladesh,BGD,1980,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,3457
Bangladesh,BGD,1975,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,3137
Bangladesh,BGD,1970,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,2831
Bangladesh,BGD,2010,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,4397
Bangladesh,BGD,2005,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,3815
Bangladesh,BGD,2000,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,3195
Bangladesh,BGD,1995,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,2703
Bangladesh,BGD,1990,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,2124
Bangladesh,BGD,1985,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,1918
Bangladesh,BGD,1980,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,1694
Bangladesh,BGD,1975,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,1486
Bangladesh,BGD,1970,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,1312
Bangladesh,BGD,2010,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,7643
Bangladesh,BGD,2005,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,6418
Bangladesh,BGD,2000,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,5436
Bangladesh,BGD,1995,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,4102
Bangladesh,BGD,1990,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,3678
Bangladesh,BGD,1985,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,3267
Bangladesh,BGD,1980,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,2946
Bangladesh,BGD,1975,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,2649
Bangladesh,BGD,1970,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,2334
Bangladesh,BGD,2010,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,3715
Bangladesh,BGD,2005,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,3100
Bangladesh,BGD,2000,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,2610
Bangladesh,BGD,1995,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,2038
Bangladesh,BGD,1990,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,1830
Bangladesh,BGD,1985,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,1608
Bangladesh,BGD,1980,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,1402
Bangladesh,BGD,1975,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,1234
Bangladesh,BGD,1970,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,1063
Bangladesh,BGD,2010,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,6155
Bangladesh,BGD,2005,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,5188
Bangladesh,BGD,2000,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,3893
Bangladesh,BGD,1995,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,3465
Bangladesh,BGD,1990,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,3060
Bangladesh,BGD,1985,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,2741
Bangladesh,BGD,1980,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,2447
Bangladesh,BGD,1975,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,2146
Bangladesh,BGD,1970,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,1967
Bangladesh,BGD,2010,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,2990
Bangladesh,BGD,2005,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,2506
Bangladesh,BGD,2000,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,1947
Bangladesh,BGD,1995,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,1736
Bangladesh,BGD,1990,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,1516
Bangladesh,BGD,1985,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,1315
Bangladesh,BGD,1980,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,1149
Bangladesh,BGD,1975,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,985
Bangladesh,BGD,1970,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,887
Bangladesh,BGD,2010,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,4880
Bangladesh,BGD,2005,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,3642
Bangladesh,BGD,2000,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,3220
Bangladesh,BGD,1995,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,2819
Bangladesh,BGD,1990,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,2506
Bangladesh,BGD,1985,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,2220
Bangladesh,BGD,1980,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,1930
Bangladesh,BGD,1975,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,1760
Bangladesh,BGD,1970,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,1841
Bangladesh,BGD,2010,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,2379
Bangladesh,BGD,2005,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,1838
Bangladesh,BGD,2000,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,1630
Bangladesh,BGD,1995,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,1412
Bangladesh,BGD,1990,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,1214
Bangladesh,BGD,1985,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,1054
Bangladesh,BGD,1980,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,896
Bangladesh,BGD,1975,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,802
Bangladesh,BGD,1970,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,785
Bangladesh,BGD,2010,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,3322
Bangladesh,BGD,2005,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,2917
Bangladesh,BGD,2000,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,2533
Bangladesh,BGD,1995,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,2226
Bangladesh,BGD,1990,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,1952
Bangladesh,BGD,1985,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,1681
Bangladesh,BGD,1980,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,1516
Bangladesh,BGD,1975,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,1575
Bangladesh,BGD,1970,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,1643
Bangladesh,BGD,2010,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,1701
Bangladesh,BGD,2005,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,1497
Bangladesh,BGD,2000,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,1286
Bangladesh,BGD,1995,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,1095
Bangladesh,BGD,1990,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,939
Bangladesh,BGD,1985,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,792
Bangladesh,BGD,1980,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,701
Bangladesh,BGD,1975,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,681
